,class,fine_class,text,target
15367,SPL,M2E,right의 철자가 뭐에요?,right
15368,SPL,M2E,let의 철자가 뭐에요?,let
15369,SPL,M2E,sure의 철자가 뭐에요?,sure
15370,SPL,M2E,see의 철자가 뭐에요?,see
15371,SPL,M2E,boy의 철자가 뭐에요?,boy
15372,SPL,M2E,keep의 철자가 뭐에요?,keep
15373,SPL,M2E,watch의 철자가 뭐에요?,watch
15374,SPL,M2E,old의 철자가 뭐에요?,old
15375,SPL,M2E,eye의 철자가 뭐에요?,eye
15376,SPL,M2E,color의 철자가 뭐에요?,color
15377,SPL,M2E,two의 철자가 뭐에요?,two
15378,SPL,M2E,too의 철자가 뭐에요?,too
15379,SPL,M2E,never의 철자가 뭐에요?,never
15380,SPL,M2E,face의 철자가 뭐에요?,face
15381,SPL,M2E,has의 철자가 뭐에요?,has
15382,SPL,M2E,does의 철자가 뭐에요?,does
15383,SPL,M2E,last의 철자가 뭐에요?,last
15384,SPL,M2E,wood의 철자가 뭐에요?,wood
15385,SPL,M2E,look의 철자가 뭐에요?,look
15386,SPL,M2E,tell의 철자가 뭐에요?,tell
15387,SPL,M2E,door의 철자가 뭐에요?,door
15388,SPL,M2E,main의 철자가 뭐에요?,main
15389,SPL,M2E,more의 철자는 무엇인가?,more
15390,SPL,M2E,sentence의 철자는 무엇인가?,sentence
15391,SPL,M2E,day의 철자는 무엇인가?,day
15392,SPL,M2E,set의 철자는 무엇인가?,set
15393,SPL,M2E,city의 철자는 무엇인가?,city
15394,SPL,M2E,three의 철자는 무엇인가?,three
15395,SPL,M2E,tree의 철자는 무엇인가?,tree
15396,SPL,M2E,go의 철자는 무엇인가?,go
15397,SPL,M2E,want의 철자는 무엇인가?,want
15398,SPL,M2E,cross의 철자는 무엇인가?,cross
15399,SPL,M2E,come의 철자는 무엇인가?,come
15400,SPL,M2E,air의 철자는 무엇인가?,air
15401,SPL,M2E,did의 철자는 무엇인가?,did
15402,SPL,M2E,well의 철자는 무엇인가?,well
15403,SPL,M2E,hard의 철자는 무엇인가?,hard
15404,SPL,M2E,is의 철자는 무엇인가?,is
15405,SPL,M2E,also의 철자는 무엇인가?,also
15406,SPL,M2E,start의 철자는 무엇인가?,start
15407,SPL,M2E,sound의 철자는 무엇인가?,sound
15408,SPL,M2E,play의 철자는 무엇인가?,play
15409,SPL,M2E,small의 철자는 무엇인가?,small
15410,SPL,M2E,story의 철자는 무엇인가?,story
15411,SPL,M2E,most의 철자는 무엇인가?,most
15412,SPL,M2E,end의 철자는 무엇인가?,end
15413,SPL,M2E,saw의 철자는 무엇인가?,saw
15414,SPL,M2E,number의 철자는 무엇인가?,number
15415,SPL,M2E,put의 철자는 무엇인가?,put
15416,SPL,M2E,far의 철자는 무엇인가?,far
15417,SPL,M2E,was의 철자는 무엇인가?,was
15418,SPL,M2E,who의 철자는 무엇인가?,who
15419,SPL,M2E,home의 철자는 무엇인가?,home
15420,SPL,M2E,sea의 철자는 무엇인가?,sea
15421,SPL,M2E,read의 철자는 무엇인가?,read
15422,SPL,M2E,draw의 철자는 무엇인가?,draw
15423,SPL,M2E,know의 철자는 무엇인가?,know
15424,SPL,M2E,hand의 철자는 무엇인가?,hand
15425,SPL,M2E,left의 철자는 무엇인가?,left
15426,SPL,M2E,are의 철자는 무엇인가?,are
15427,SPL,M2E,water의 철자는 무엇인가?,water
15428,SPL,M2E,port의 철자는 무엇인가?,port
15429,SPL,M2E,late의 철자는 무엇인가?,late
15430,SPL,M2E,large의 철자는 무엇인가?,large
15431,SPL,M2E,run의 철자는 무엇인가?,run
15432,SPL,M2E,call의 철자는 무엇인가?,call
15433,SPL,M2E,spell의 철자는 무엇인가?,spell
15434,SPL,M2E,don't의 철자는 무엇인가?,don't
15435,SPL,M2E,first의 철자는 무엇인가?,first
15436,SPL,M2E,add의 철자는 무엇인가?,add
15437,SPL,M2E,people의 철자는 무엇인가?,people
15438,SPL,M2E,even의 철자는 무엇인가?,even
15439,SPL,M2E,land의 철자는 무엇인가?,land
15440,SPL,M2E,close의 철자는 무엇인가?,close
15441,SPL,M2E,be의 철자는 무엇인가?,be
15442,SPL,M2E,down의 철자는 무엇인가?,down
15443,SPL,M2E,here의 철자는 무엇인가?,here
15444,SPL,M2E,night의 철자는 무엇인가?,night
15445,SPL,M2E,side의 철자는 무엇인가?,side
15446,SPL,M2E,real의 철자는 무엇인가?,real
15447,SPL,M2E,one의 철자는 무엇인가?,one
15448,SPL,M2E,been의 철자는 무엇인가?,been
15449,SPL,M2E,big의 철자는 무엇인가?,big
15450,SPL,M2E,life의 철자는 무엇인가?,life
15451,SPL,M2E,have의 철자는 무엇인가?,have
15452,SPL,M2E,now의 철자는 무엇인가?,now
15453,SPL,M2E,high의 철자는 무엇인가?,high
15454,SPL,M2E,few의 철자는 무엇인가?,few
15455,SPL,M2E,find의 철자는 무엇인가?,find
15456,SPL,M2E,such의 철자는 무엇인가?,such
15457,SPL,M2E,stop의 철자는 무엇인가?,stop
15458,SPL,M2E,follow의 철자는 무엇인가?,follow
15459,SPL,M2E,open의 철자는 무엇인가?,open
15460,SPL,M2E,new의 철자는 무엇인가?,new
15461,SPL,M2E,act의 철자는 무엇인가?,act
15462,SPL,M2E,seem의 철자는 무엇인가?,seem
15463,SPL,M2E,had의 철자는 무엇인가?,had
15464,SPL,M2E,work의 철자는 무엇인가?,work
15465,SPL,M2E,why의 철자는 무엇인가?,why
15466,SPL,M2E,together의 철자는 무엇인가?,together
15467,SPL,M2E,part의 철자는 무엇인가?,part
15468,SPL,M2E,ask의 철자는 무엇인가?,ask
15469,SPL,M2E,next의 철자는 무엇인가?,next
15470,SPL,M2E,hot의 철자는 무엇인가?,hot
15471,SPL,M2E,take의 철자는 무엇인가?,take
15472,SPL,M2E,men의 철자는 무엇인가?,men
15473,SPL,M2E,white의 철자는 무엇인가?,white
15474,SPL,M2E,get의 철자는 무엇인가?,get
15475,SPL,M2E,change의 철자는 무엇인가?,change
15476,SPL,M2E,children의 철자는 무엇인가?,children
15477,SPL,M2E,place의 철자는 무엇인가?,place
15478,SPL,M2E,went의 철자는 무엇인가?,went
15479,SPL,M2E,begin의 철자는 무엇인가?,begin
15480,SPL,M2E,what의 철자는 무엇인가?,what
15481,SPL,M2E,made의 철자는 무엇인가?,made
15482,SPL,M2E,light의 철자는 무엇인가?,light
15483,SPL,M2E,got의 철자는 무엇인가?,got
15484,SPL,M2E,there의 철자는 무엇인가?,there
15485,SPL,M2E,live의 철자는 무엇인가?,live
15486,SPL,M2E,kind의 철자는 무엇인가?,kind
15487,SPL,M2E,walk의 철자는 무엇인가?,walk
15488,SPL,M2E,where의 철자는 무엇인가?,where
15489,SPL,M2E,off의 철자는 무엇인가?,off
15490,SPL,M2E,example의 철자는 무엇인가?,example
15491,SPL,M2E,need의 철자는 무엇인가?,need
15492,SPL,M2E,ease의 철자는 무엇인가?,ease
15493,SPL,M2E,out의 철자는 무엇인가?,out
15494,SPL,M2E,back의 철자는 무엇인가?,back
15495,SPL,M2E,house의 철자는 무엇인가?,house
15496,SPL,M2E,paper의 철자는 무엇인가?,paper
15497,SPL,M2E,other의 철자는 무엇인가?,other
15498,SPL,M2E,little의 철자는 무엇인가?,little
15499,SPL,M2E,picture의 철자는 무엇인가?,picture
15500,SPL,M2E,often의 철자는 무엇인가?,often
15501,SPL,M2E,were의 철자는 무엇인가?,were
15502,SPL,M2E,only의 철자는 무엇인가?,only
15503,SPL,M2E,try의 철자는 무엇인가?,try
15504,SPL,M2E,always의 철자는 무엇인가?,always
15505,SPL,M2E,round의 철자는 무엇인가?,round
15506,SPL,M2E,music의 철자는 무엇인가?,music
15507,SPL,M2E,man의 철자는 무엇인가?,man
15508,SPL,M2E,again의 철자는 무엇인가?,again
15509,SPL,M2E,when의 철자는 무엇인가?,when
15510,SPL,M2E,year의 철자는 무엇인가?,year
15511,SPL,M2E,animal의 철자는 무엇인가?,animal
15512,SPL,M2E,up의 철자는 무엇인가?,up
15513,SPL,M2E,came의 철자는 무엇인가?,came
15514,SPL,M2E,point의 철자는 무엇인가?,point
15515,SPL,M2E,mark의 철자는 무엇인가?,mark
15516,SPL,M2E,use의 철자는 무엇인가?,use
15517,SPL,M2E,show의 철자는 무엇인가?,show
15518,SPL,M2E,mother의 철자는 무엇인가?,mother
15519,SPL,M2E,book의 철자는 무엇인가?,book
15520,SPL,M2E,word의 철자는 무엇인가?,word
15521,SPL,M2E,world의 철자는 무엇인가?,world
15522,SPL,M2E,letter의 철자는 무엇인가?,letter
15523,SPL,M2E,how의 철자는 무엇인가?,how
15524,SPL,M2E,good의 철자는 무엇인가?,good
15525,SPL,M2E,said의 철자는 무엇인가?,said
15526,SPL,M2E,build의 철자는 무엇인가?,build
15527,SPL,M2E,give의 철자는 무엇인가?,give
15528,SPL,M2E,self의 철자는 무엇인가?,self
15529,SPL,M2E,river의 철자는 무엇인가?,river
15530,SPL,M2E,earth의 철자는 무엇인가?,earth
15531,SPL,M2E,car의 철자는 무엇인가?,car
15532,SPL,M2E,father의 철자는 무엇인가?,father
15533,SPL,M2E,feet의 철자는 무엇인가?,feet
15534,SPL,M2E,which의 철자는 무엇인가?,which
15535,SPL,M2E,name의 철자는 무엇인가?,name
15536,SPL,M2E,head의 철자는 무엇인가?,head
15537,SPL,M2E,care의 철자는 무엇인가?,care
15538,SPL,M2E,do의 철자는 무엇인가?,do
15539,SPL,M2E,very의 철자는 무엇인가?,very
15540,SPL,M2E,stand의 철자는 무엇인가?,stand
15541,SPL,M2E,second의 철자는 무엇인가?,second
15542,SPL,M2E,own의 철자는 무엇인가?,own
15543,SPL,M2E,group의 철자는 무엇인가?,group
15544,SPL,M2E,time의 철자는 무엇인가?,time
15545,SPL,M2E,just의 철자는 무엇인가?,just
15546,SPL,M2E,page의 철자는 무엇인가?,page
15547,SPL,M2E,carry의 철자는 무엇인가?,carry
15548,SPL,M2E,form의 철자는 무엇인가?,form
15549,SPL,M2E,took의 철자는 무엇인가?,took
15550,SPL,M2E,much의 철자는 무엇인가?,much
15551,SPL,M2E,country의 철자는 무엇인가?,country
15552,SPL,M2E,rain의 철자는 무엇인가?,rain
15553,SPL,M2E,way의 철자는 무엇인가?,way
15554,SPL,M2E,great의 철자는 무엇인가?,great
15555,SPL,M2E,found의 철자는 무엇인가?,found
15556,SPL,M2E,eat의 철자는 무엇인가?,eat
15557,SPL,M2E,think의 철자는 무엇인가?,think
15558,SPL,M2E,answer의 철자는 무엇인가?,answer
15559,SPL,M2E,room의 철자는 무엇인가?,room
15560,SPL,M2E,many의 철자는 무엇인가?,many
15561,SPL,M2E,say의 철자는 무엇인가?,say
15562,SPL,M2E,school의 철자는 무엇인가?,school
15563,SPL,M2E,friend의 철자는 무엇인가?,friend
15564,SPL,M2E,then의 철자는 무엇인가?,then
15565,SPL,M2E,help의 철자는 무엇인가?,help
15566,SPL,M2E,grow의 철자는 무엇인가?,grow
15567,SPL,M2E,began의 철자는 무엇인가?,began
15568,SPL,M2E,low의 철자는 무엇인가?,low
15569,SPL,M2E,study의 철자는 무엇인가?,study
15570,SPL,M2E,idea의 철자는 무엇인가?,idea
15571,SPL,M2E,line의 철자는 무엇인가?,line
15572,SPL,M2E,still의 철자는 무엇인가?,still
15573,SPL,M2E,fish의 철자는 무엇인가?,fish
15574,SPL,M2E,write의 철자는 무엇인가?,write
15575,SPL,M2E,learn의 철자는 무엇인가?,learn
15576,SPL,M2E,mountain의 철자는 무엇인가?,mountain
15577,SPL,M2E,turn의 철자는 무엇인가?,turn
15578,SPL,M2E,plant의 철자는 무엇인가?,plant
15579,SPL,M2E,north의 철자는 무엇인가?,north
15580,SPL,M2E,so의 철자는 무엇인가?,so
15581,SPL,M2E,cause의 철자는 무엇인가?,cause
15582,SPL,M2E,cover의 철자는 무엇인가?,cover
15583,SPL,M2E,once의 철자는 무엇인가?,once
15584,SPL,M2E,same의 철자는 무엇인가?,same
15585,SPL,M2E,food의 철자는 무엇인가?,food
15586,SPL,M2E,base의 철자는 무엇인가?,base
15587,SPL,M2E,mean의 철자는 무엇인가?,mean
15588,SPL,M2E,sun의 철자는 무엇인가?,sun
15589,SPL,M2E,hear의 철자는 무엇인가?,hear
15590,SPL,M2E,long의 철자는 무엇인가?,long
15591,SPL,M2E,differ의 철자는 무엇인가?,differ
15592,SPL,M2E,four의 철자는 무엇인가?,four
15593,SPL,M2E,horse의 철자는 무엇인가?,horse
15594,SPL,M2E,make의 철자는 무엇인가?,make
15595,SPL,M2E,move의 철자는 무엇인가?,move
15596,SPL,M2E,thought의 철자는 무엇인가?,thought
15597,SPL,M2E,cut의 철자는 무엇인가?,cut
15598,SPL,M2E,thing의 철자는 무엇인가?,thing
15599,SPL,M2E,right의 철자는 무엇인가?,right
15600,SPL,M2E,let의 철자는 무엇인가?,let
15601,SPL,M2E,sure의 철자는 무엇인가?,sure
15602,SPL,M2E,see의 철자는 무엇인가?,see
15603,SPL,M2E,boy의 철자는 무엇인가?,boy
15604,SPL,M2E,keep의 철자는 무엇인가?,keep
15605,SPL,M2E,watch의 철자는 무엇인가?,watch
15606,SPL,M2E,old의 철자는 무엇인가?,old
15607,SPL,M2E,eye의 철자는 무엇인가?,eye
15608,SPL,M2E,color의 철자는 무엇인가?,color
15609,SPL,M2E,two의 철자는 무엇인가?,two
15610,SPL,M2E,too의 철자는 무엇인가?,too
15611,SPL,M2E,never의 철자는 무엇인가?,never
15612,SPL,M2E,face의 철자는 무엇인가?,face
15613,SPL,M2E,has의 철자는 무엇인가?,has
15614,SPL,M2E,does의 철자는 무엇인가?,does
15615,SPL,M2E,last의 철자는 무엇인가?,last
15616,SPL,M2E,wood의 철자는 무엇인가?,wood
15617,SPL,M2E,look의 철자는 무엇인가?,look
15618,SPL,M2E,tell의 철자는 무엇인가?,tell
15619,SPL,M2E,door의 철자는 무엇인가?,door
15620,SPL,M2E,main의 철자는 무엇인가?,main
15621,SPL,M2E,more 철자는 무엇인가?,more
15622,SPL,M2E,sentence 철자는 무엇인가?,sentence
15623,SPL,M2E,day 철자는 무엇인가?,day
15624,SPL,M2E,set 철자는 무엇인가?,set
15625,SPL,M2E,city 철자는 무엇인가?,city
15626,SPL,M2E,three 철자는 무엇인가?,three
15627,SPL,M2E,tree 철자는 무엇인가?,tree
15628,SPL,M2E,go 철자는 무엇인가?,go
15629,SPL,M2E,want 철자는 무엇인가?,want
15630,SPL,M2E,cross 철자는 무엇인가?,cross
15631,SPL,M2E,come 철자는 무엇인가?,come
15632,SPL,M2E,air 철자는 무엇인가?,air
15633,SPL,M2E,did 철자는 무엇인가?,did
15634,SPL,M2E,well 철자는 무엇인가?,well
15635,SPL,M2E,hard 철자는 무엇인가?,hard
15636,SPL,M2E,is 철자는 무엇인가?,is
15637,SPL,M2E,also 철자는 무엇인가?,also
15638,SPL,M2E,start 철자는 무엇인가?,start
15639,SPL,M2E,sound 철자는 무엇인가?,sound
15640,SPL,M2E,play 철자는 무엇인가?,play
15641,SPL,M2E,small 철자는 무엇인가?,small
15642,SPL,M2E,story 철자는 무엇인가?,story
15643,SPL,M2E,most 철자는 무엇인가?,most
15644,SPL,M2E,end 철자는 무엇인가?,end
15645,SPL,M2E,saw 철자는 무엇인가?,saw
15646,SPL,M2E,number 철자는 무엇인가?,number
15647,SPL,M2E,put 철자는 무엇인가?,put
15648,SPL,M2E,far 철자는 무엇인가?,far
15649,SPL,M2E,was 철자는 무엇인가?,was
15650,SPL,M2E,who 철자는 무엇인가?,who
15651,SPL,M2E,home 철자는 무엇인가?,home
15652,SPL,M2E,sea 철자는 무엇인가?,sea
15653,SPL,M2E,read 철자는 무엇인가?,read
15654,SPL,M2E,draw 철자는 무엇인가?,draw
15655,SPL,M2E,know 철자는 무엇인가?,know
15656,SPL,M2E,hand 철자는 무엇인가?,hand
15657,SPL,M2E,left 철자는 무엇인가?,left
15658,SPL,M2E,are 철자는 무엇인가?,are
15659,SPL,M2E,water 철자는 무엇인가?,water
15660,SPL,M2E,port 철자는 무엇인가?,port
15661,SPL,M2E,late 철자는 무엇인가?,late
15662,SPL,M2E,large 철자는 무엇인가?,large
15663,SPL,M2E,run 철자는 무엇인가?,run
15664,SPL,M2E,call 철자는 무엇인가?,call
15665,SPL,M2E,spell 철자는 무엇인가?,spell
15666,SPL,M2E,don't 철자는 무엇인가?,don't
15667,SPL,M2E,first 철자는 무엇인가?,first
15668,SPL,M2E,add 철자는 무엇인가?,add
15669,SPL,M2E,people 철자는 무엇인가?,people
15670,SPL,M2E,even 철자는 무엇인가?,even
15671,SPL,M2E,land 철자는 무엇인가?,land
15672,SPL,M2E,close 철자는 무엇인가?,close
15673,SPL,M2E,be 철자는 무엇인가?,be
15674,SPL,M2E,down 철자는 무엇인가?,down
15675,SPL,M2E,here 철자는 무엇인가?,here
15676,SPL,M2E,night 철자는 무엇인가?,night
15677,SPL,M2E,side 철자는 무엇인가?,side
15678,SPL,M2E,real 철자는 무엇인가?,real
15679,SPL,M2E,one 철자는 무엇인가?,one
15680,SPL,M2E,been 철자는 무엇인가?,been
15681,SPL,M2E,big 철자는 무엇인가?,big
15682,SPL,M2E,life 철자는 무엇인가?,life
15683,SPL,M2E,have 철자는 무엇인가?,have
15684,SPL,M2E,now 철자는 무엇인가?,now
15685,SPL,M2E,high 철자는 무엇인가?,high
15686,SPL,M2E,few 철자는 무엇인가?,few
15687,SPL,M2E,find 철자는 무엇인가?,find
15688,SPL,M2E,such 철자는 무엇인가?,such
15689,SPL,M2E,stop 철자는 무엇인가?,stop
15690,SPL,M2E,follow 철자는 무엇인가?,follow
15691,SPL,M2E,open 철자는 무엇인가?,open
15692,SPL,M2E,new 철자는 무엇인가?,new
15693,SPL,M2E,act 철자는 무엇인가?,act
15694,SPL,M2E,seem 철자는 무엇인가?,seem
15695,SPL,M2E,had 철자는 무엇인가?,had
15696,SPL,M2E,work 철자는 무엇인가?,work
15697,SPL,M2E,why 철자는 무엇인가?,why
15698,SPL,M2E,together 철자는 무엇인가?,together
15699,SPL,M2E,part 철자는 무엇인가?,part
15700,SPL,M2E,ask 철자는 무엇인가?,ask
15701,SPL,M2E,next 철자는 무엇인가?,next
15702,SPL,M2E,hot 철자는 무엇인가?,hot
15703,SPL,M2E,take 철자는 무엇인가?,take
15704,SPL,M2E,men 철자는 무엇인가?,men
15705,SPL,M2E,white 철자는 무엇인가?,white
15706,SPL,M2E,get 철자는 무엇인가?,get
15707,SPL,M2E,change 철자는 무엇인가?,change
15708,SPL,M2E,children 철자는 무엇인가?,children
15709,SPL,M2E,place 철자는 무엇인가?,place
15710,SPL,M2E,went 철자는 무엇인가?,went
15711,SPL,M2E,begin 철자는 무엇인가?,begin
15712,SPL,M2E,what 철자는 무엇인가?,what
15713,SPL,M2E,made 철자는 무엇인가?,made
15714,SPL,M2E,light 철자는 무엇인가?,light
15715,SPL,M2E,got 철자는 무엇인가?,got
15716,SPL,M2E,there 철자는 무엇인가?,there
15717,SPL,M2E,live 철자는 무엇인가?,live
15718,SPL,M2E,kind 철자는 무엇인가?,kind
15719,SPL,M2E,walk 철자는 무엇인가?,walk
15720,SPL,M2E,where 철자는 무엇인가?,where
15721,SPL,M2E,off 철자는 무엇인가?,off
15722,SPL,M2E,example 철자는 무엇인가?,example
15723,SPL,M2E,need 철자는 무엇인가?,need
15724,SPL,M2E,ease 철자는 무엇인가?,ease
15725,SPL,M2E,out 철자는 무엇인가?,out
15726,SPL,M2E,back 철자는 무엇인가?,back
15727,SPL,M2E,house 철자는 무엇인가?,house
15728,SPL,M2E,paper 철자는 무엇인가?,paper
15729,SPL,M2E,other 철자는 무엇인가?,other
15730,SPL,M2E,little 철자는 무엇인가?,little
15731,SPL,M2E,picture 철자는 무엇인가?,picture
15732,SPL,M2E,often 철자는 무엇인가?,often
15733,SPL,M2E,were 철자는 무엇인가?,were
15734,SPL,M2E,only 철자는 무엇인가?,only
15735,SPL,M2E,try 철자는 무엇인가?,try
15736,SPL,M2E,always 철자는 무엇인가?,always
15737,SPL,M2E,round 철자는 무엇인가?,round
15738,SPL,M2E,music 철자는 무엇인가?,music
15739,SPL,M2E,man 철자는 무엇인가?,man
15740,SPL,M2E,again 철자는 무엇인가?,again
15741,SPL,M2E,when 철자는 무엇인가?,when
15742,SPL,M2E,year 철자는 무엇인가?,year
15743,SPL,M2E,animal 철자는 무엇인가?,animal
15744,SPL,M2E,up 철자는 무엇인가?,up
15745,SPL,M2E,came 철자는 무엇인가?,came
15746,SPL,M2E,point 철자는 무엇인가?,point
15747,SPL,M2E,mark 철자는 무엇인가?,mark
15748,SPL,M2E,use 철자는 무엇인가?,use
15749,SPL,M2E,show 철자는 무엇인가?,show
15750,SPL,M2E,mother 철자는 무엇인가?,mother
15751,SPL,M2E,book 철자는 무엇인가?,book
15752,SPL,M2E,word 철자는 무엇인가?,word
15753,SPL,M2E,world 철자는 무엇인가?,world
15754,SPL,M2E,letter 철자는 무엇인가?,letter
15755,SPL,M2E,how 철자는 무엇인가?,how
15756,SPL,M2E,good 철자는 무엇인가?,good
15757,SPL,M2E,said 철자는 무엇인가?,said
15758,SPL,M2E,build 철자는 무엇인가?,build
15759,SPL,M2E,give 철자는 무엇인가?,give
15760,SPL,M2E,self 철자는 무엇인가?,self
15761,SPL,M2E,river 철자는 무엇인가?,river
15762,SPL,M2E,earth 철자는 무엇인가?,earth
15763,SPL,M2E,car 철자는 무엇인가?,car
15764,SPL,M2E,father 철자는 무엇인가?,father
15765,SPL,M2E,feet 철자는 무엇인가?,feet
15766,SPL,M2E,which 철자는 무엇인가?,which
15767,SPL,M2E,name 철자는 무엇인가?,name
15768,SPL,M2E,head 철자는 무엇인가?,head
15769,SPL,M2E,care 철자는 무엇인가?,care
15770,SPL,M2E,do 철자는 무엇인가?,do
15771,SPL,M2E,very 철자는 무엇인가?,very
15772,SPL,M2E,stand 철자는 무엇인가?,stand
15773,SPL,M2E,second 철자는 무엇인가?,second
15774,SPL,M2E,own 철자는 무엇인가?,own
15775,SPL,M2E,group 철자는 무엇인가?,group
15776,SPL,M2E,time 철자는 무엇인가?,time
15777,SPL,M2E,just 철자는 무엇인가?,just
15778,SPL,M2E,page 철자는 무엇인가?,page
15779,SPL,M2E,carry 철자는 무엇인가?,carry
15780,SPL,M2E,form 철자는 무엇인가?,form
15781,SPL,M2E,took 철자는 무엇인가?,took
15782,SPL,M2E,much 철자는 무엇인가?,much
15783,SPL,M2E,country 철자는 무엇인가?,country
15784,SPL,M2E,rain 철자는 무엇인가?,rain
15785,SPL,M2E,way 철자는 무엇인가?,way
15786,SPL,M2E,great 철자는 무엇인가?,great
15787,SPL,M2E,found 철자는 무엇인가?,found
15788,SPL,M2E,eat 철자는 무엇인가?,eat
15789,SPL,M2E,think 철자는 무엇인가?,think
15790,SPL,M2E,answer 철자는 무엇인가?,answer
15791,SPL,M2E,room 철자는 무엇인가?,room
15792,SPL,M2E,many 철자는 무엇인가?,many
15793,SPL,M2E,say 철자는 무엇인가?,say
15794,SPL,M2E,school 철자는 무엇인가?,school
15795,SPL,M2E,friend 철자는 무엇인가?,friend
15796,SPL,M2E,then 철자는 무엇인가?,then
15797,SPL,M2E,help 철자는 무엇인가?,help
15798,SPL,M2E,grow 철자는 무엇인가?,grow
15799,SPL,M2E,began 철자는 무엇인가?,began
15800,SPL,M2E,low 철자는 무엇인가?,low
15801,SPL,M2E,study 철자는 무엇인가?,study
15802,SPL,M2E,idea 철자는 무엇인가?,idea
15803,SPL,M2E,line 철자는 무엇인가?,line
15804,SPL,M2E,still 철자는 무엇인가?,still
15805,SPL,M2E,fish 철자는 무엇인가?,fish
15806,SPL,M2E,write 철자는 무엇인가?,write
15807,SPL,M2E,learn 철자는 무엇인가?,learn
15808,SPL,M2E,mountain 철자는 무엇인가?,mountain
15809,SPL,M2E,turn 철자는 무엇인가?,turn
15810,SPL,M2E,plant 철자는 무엇인가?,plant
15811,SPL,M2E,north 철자는 무엇인가?,north
15812,SPL,M2E,so 철자는 무엇인가?,so
15813,SPL,M2E,cause 철자는 무엇인가?,cause
15814,SPL,M2E,cover 철자는 무엇인가?,cover
15815,SPL,M2E,once 철자는 무엇인가?,once
15816,SPL,M2E,same 철자는 무엇인가?,same
15817,SPL,M2E,food 철자는 무엇인가?,food
15818,SPL,M2E,base 철자는 무엇인가?,base
15819,SPL,M2E,mean 철자는 무엇인가?,mean
15820,SPL,M2E,sun 철자는 무엇인가?,sun
15821,SPL,M2E,hear 철자는 무엇인가?,hear
15822,SPL,M2E,long 철자는 무엇인가?,long
15823,SPL,M2E,differ 철자는 무엇인가?,differ
15824,SPL,M2E,four 철자는 무엇인가?,four
15825,SPL,M2E,horse 철자는 무엇인가?,horse
15826,SPL,M2E,make 철자는 무엇인가?,make
15827,SPL,M2E,move 철자는 무엇인가?,move
15828,SPL,M2E,thought 철자는 무엇인가?,thought
15829,SPL,M2E,cut 철자는 무엇인가?,cut
15830,SPL,M2E,thing 철자는 무엇인가?,thing
15831,SPL,M2E,right 철자는 무엇인가?,right
15832,SPL,M2E,let 철자는 무엇인가?,let
15833,SPL,M2E,sure 철자는 무엇인가?,sure
15834,SPL,M2E,see 철자는 무엇인가?,see
15835,SPL,M2E,boy 철자는 무엇인가?,boy
15836,SPL,M2E,keep 철자는 무엇인가?,keep
15837,SPL,M2E,watch 철자는 무엇인가?,watch
15838,SPL,M2E,old 철자는 무엇인가?,old
15839,SPL,M2E,eye 철자는 무엇인가?,eye
15840,SPL,M2E,color 철자는 무엇인가?,color
15841,SPL,M2E,two 철자는 무엇인가?,two
15842,SPL,M2E,too 철자는 무엇인가?,too
15843,SPL,M2E,never 철자는 무엇인가?,never
15844,SPL,M2E,face 철자는 무엇인가?,face
15845,SPL,M2E,has 철자는 무엇인가?,has
15846,SPL,M2E,does 철자는 무엇인가?,does
15847,SPL,M2E,last 철자는 무엇인가?,last
15848,SPL,M2E,wood 철자는 무엇인가?,wood
15849,SPL,M2E,look 철자는 무엇인가?,look
15850,SPL,M2E,tell 철자는 무엇인가?,tell
15851,SPL,M2E,door 철자는 무엇인가?,door
15852,SPL,M2E,main 철자는 무엇인가?,main
15853,SPL,M2E,more의 철자는 무엇인가.,more
15854,SPL,M2E,sentence의 철자는 무엇인가.,sentence
15855,SPL,M2E,day의 철자는 무엇인가.,day
15856,SPL,M2E,set의 철자는 무엇인가.,set
15857,SPL,M2E,city의 철자는 무엇인가.,city
15858,SPL,M2E,three의 철자는 무엇인가.,three
15859,SPL,M2E,tree의 철자는 무엇인가.,tree
15860,SPL,M2E,go의 철자는 무엇인가.,go
15861,SPL,M2E,want의 철자는 무엇인가.,want
15862,SPL,M2E,cross의 철자는 무엇인가.,cross
15863,SPL,M2E,come의 철자는 무엇인가.,come
15864,SPL,M2E,air의 철자는 무엇인가.,air
15865,SPL,M2E,did의 철자는 무엇인가.,did
15866,SPL,M2E,well의 철자는 무엇인가.,well
15867,SPL,M2E,hard의 철자는 무엇인가.,hard
15868,SPL,M2E,is의 철자는 무엇인가.,is
15869,SPL,M2E,also의 철자는 무엇인가.,also
15870,SPL,M2E,start의 철자는 무엇인가.,start
15871,SPL,M2E,sound의 철자는 무엇인가.,sound
15872,SPL,M2E,play의 철자는 무엇인가.,play
15873,SPL,M2E,small의 철자는 무엇인가.,small
15874,SPL,M2E,story의 철자는 무엇인가.,story
15875,SPL,M2E,most의 철자는 무엇인가.,most
15876,SPL,M2E,end의 철자는 무엇인가.,end
15877,SPL,M2E,saw의 철자는 무엇인가.,saw
15878,SPL,M2E,number의 철자는 무엇인가.,number
15879,SPL,M2E,put의 철자는 무엇인가.,put
15880,SPL,M2E,far의 철자는 무엇인가.,far
15881,SPL,M2E,was의 철자는 무엇인가.,was
15882,SPL,M2E,who의 철자는 무엇인가.,who
